sjoid,lake,file,expectedKey
633686-132721,"Eseredssjön",3-5233_Eseredssjön_633686-132721a.tif,svar/zips/Eseredssj_n/633686-132721-kartor/web/tiles-3-5233_Eseredssjon_633686-132721a.dzi
636625-134246,"Enhangen",3-6551_Enhangen_636625-134246.tif,svar/zips/Enhangen/636625-134246-kartor/web/tiles-3-6551_Enhangen_636625-134246.dzi
634488-137369,"Eskilstorpasjön",3-2928_Eskilstorpasjön_634488-137369.tif,svar/zips/Eskilstorpasj_n/634488-137369-kartor/web/tiles-3-2928_Eskilstorpasjon_634488-137369.dzi
628376-137474,"Exen",3-0837_Exen_628376-137474.tif,svar/zips/Exen/628376-137474-kartor/web/tiles-3-0837_Exen_628376-137474.dzi
639635-137710,"Elsabosjön",3-6458_Elsabosjön_639635-137710.tif,svar/zips/Elsabosj_n/639635-137710-kartor/web/tiles-3-6458_Elsabosjon_639635-137710.dzi
623788-149937,"Fabbesjön",2-0664_Fabbesjön_623788-149937.tif,svar/zips/Fabbesj_n/623788-149937-kartor/web/tiles-2-0664_Fabbesjon_623788-149937.dzi
637469-147319,"Fagerhultasjön",3-2439_Fagerhultasjön_637469-147319.tif,svar/zips/Fagerhultasj_n/637469-147319-kartor/web/tiles-3-2439_Fagerhultasjon_637469-147319.dzi
634488-137369,"Eskilstorpasjön",3-6354_Eskilstorpasjön_634488-137369.jpg,svar/zips/Eskilstorpasj_n/634488-137369-kartor/web/tiles-3-6354_Eskilstorpasjon_634488-137369.dzi
633686-132721,"Eseredssjön",3-5233_Eseredssjön_633686-132721b.tif,svar/zips/Eseredssj_n/633686-132721-kartor/web/tiles-3-5233_Eseredssjon_633686-132721b.dzi
638107-141716,"Fagerhultasjön",3-3873_Fagerhultasjön_638107-141716a.tif,svar/zips/Fagerhultasj_n/638107-141716-kartor/web/tiles-3-3873_Fagerhultasjon_638107-141716a.dzi
651558-143620,"Fagertärn",3-4678_Fagertärn_651558-143620.tif,svar/zips/Fagert_rn/651558-143620-kartor/web/tiles-3-4678_Fagertarn_651558-143620.dzi
628376-137474,"Exen",3-6270_Exen_628376-137474a.tif,svar/zips/Exen/628376-137474-kartor/web/tiles-3-6270_Exen_628376-137474a.dzi
655060-161703,"Fagersjön",5-0183_Fagersjön_655060-161703.tif,svar/zips/Fagersj_n/655060-161703-kartor/web/tiles-5-0183_Fagersjon_655060-161703.dzi
638107-141716,"Fagerhultasjön",3-3873_Fagerhultasjön_638107-141716b.tif,svar/zips/Fagerhultasj_n/638107-141716-kartor/web/tiles-3-3873_Fagerhultasjon_638107-141716b.dzi
634488-137369,"Eskilstorpasjön",3-6354_Eskilstorpasjön_634488-137369.tif,svar/zips/Eskilstorpasj_n/634488-137369-kartor/web/tiles-3-6354_Eskilstorpasjon_634488-137369.dzi
632169-150810,"Fagrasjö",3-2361_Fagrasjö_632169-150810.tif,svar/zips/Fagrasj_/632169-150810-kartor/web/tiles-3-2361_Fagrasjo_632169-150810.dzi
628376-137474,"Exen",3-6270_Exen_628376-137474b.tif,svar/zips/Exen/628376-137474-kartor/web/tiles-3-6270_Exen_628376-137474b.dzi
635788-151812,"Fallebosjön",2-0337_Fallebosjön_635788-151812.tif,svar/zips/Fallebosj_n/635788-151812-kartor/web/tiles-2-0337_Fallebosjon_635788-151812.dzi
636092-132089,"Farssjö",1-0296_Farssjö_636092-132089.tif,svar/zips/Farssj_/636092-132089-kartor/web/tiles-1-0296_Farssjo_636092-132089.dzi
639829-131613,"Eningen",2-0388_Eningen_639829-131613b.tif,svar/zips/Eningen/639829-131613-kartor/web/tiles-2-0388_Eningen_639829-131613b.dzi
637773-142038,"Fallasjön",3-4034_Fallasjön_637773-142038.tif,svar/zips/Fallasj_n/637773-142038-kartor/web/tiles-3-4034_Fallasjon_637773-142038.dzi
655060-161703,"Fagersjön",5-0978_Fagersjön_655060-161703.pdf,svar/zips/Fagersj_n/655060-161703-kartor/web/tiles-5-0978_Fagersjon_655060-161703.dzi
632169-150810,"Fagrasjö",3-3833_Fagrasjö_632169-150810a.tif,svar/zips/Fagrasj_/632169-150810-kartor/web/tiles-3-3833_Fagrasjo_632169-150810a.dzi
628376-137474,"Exen",3-6270_Exen_628376-137474c.tif,svar/zips/Exen/628376-137474-kartor/web/tiles-3-6270_Exen_628376-137474c.dzi
624511-140583,"Farlången",2-0285_Farlången_624511-140583.tif,svar/zips/Farl_ngen/624511-140583-kartor/web/tiles-2-0285_Farlangen_624511-140583.dzi
625371-135680,"Fedingesjön",3-2647_Fedingesjön_625371-135680.tif,svar/zips/Fedingesj_n/625371-135680-kartor/web/tiles-3-2647_Fedingesjon_625371-135680.dzi
635040-133900,"Fegen",0-0066_Fegen_635040-133900.tif,svar/zips/Fegen/635040-133900-kartor/web/tiles-0-0066_Fegen_635040-133900.dzi
626898-138855,"Farstusjön",3-0817_Farstusjön_626898-138855.tif,svar/zips/Farstusj_n/626898-138855-kartor/web/tiles-3-0817_Farstusjon_626898-138855.dzi
626855-141154,"Femlingen",0-0107_Femlingen_626855-141154.tif,svar/zips/Femlingen/626855-141154-kartor/web/tiles-0-0107_Femlingen_626855-141154.dzi
632169-150810,"Fagrasjö",3-3833_Fagrasjö_632169-150810b.tif,svar/zips/Fagrasj_/632169-150810-kartor/web/tiles-3-3833_Fagrasjo_632169-150810b.dzi
624511-140583,"Farlången",2-0296_Farlången_624511-140583.tif,svar/zips/Farl_ngen/624511-140583-kartor/web/tiles-2-0296_Farlangen_624511-140583.dzi
628376-137474,"Exen",3-6270_Exen_628376-137474d.tif,svar/zips/Exen/628376-137474-kartor/web/tiles-3-6270_Exen_628376-137474d.dzi
633486-148738,"Feresjön",3-3840_Feresjön_633486-148738a.tif,svar/zips/Feresj_n/633486-148738-kartor/web/tiles-3-3840_Feresjon_633486-148738a.dzi
634358-144361,"Feresjön",3-3559_Feresjön_634358-144361.tif,svar/zips/Feresj_n/634358-144361-kartor/web/tiles-3-3559_Feresjon_634358-144361.dzi
631434-140998,"Feresjö",2-1057_Feresjö_631434-140998.jpg,svar/zips/Feresj_/631434-140998-kartor/web/tiles-2-1057_Feresjo_631434-140998.dzi
630679-140539,"Fenen",3-5081_Fenen_630679-140539.tif,svar/zips/Fenen/630679-140539-kartor/web/tiles-3-5081_Fenen_630679-140539.dzi
626033-147550,"Fersjön",3-3176_Fersjön_626033-147550.tif,svar/zips/Fersj_n/626033-147550-kartor/web/tiles-3-3176_Fersjon_626033-147550.dzi
628376-137474,"Exen",3-6270_Exen_628376-137474e.tif,svar/zips/Exen/628376-137474-kartor/web/tiles-3-6270_Exen_628376-137474e.dzi
635929-146032,"Fifflekullsgölen",3-3326_Fifflekullsgölen_635929-146032.tif,svar/zips/Fifflekullsg_len/635929-146032-kartor/web/tiles-3-3326_Fifflekullsgolen_635929-146032.dzi
639428-152350,"Fighultsgöl",3-3261_Fighultsgöl_639428-152350.tif,svar/zips/Fighultsg_l/639428-152350-kartor/web/tiles-3-3261_Fighultsgol_639428-152350.dzi
631434-140998,"Feresjö",2-1057_Feresjö_631434-140998.tif,svar/zips/Feresj_/631434-140998-kartor/web/tiles-2-1057_Feresjo_631434-140998.dzi
633486-148738,"Feresjön",3-3840_Feresjön_633486-148738b.tif,svar/zips/Feresj_n/633486-148738-kartor/web/tiles-3-3840_Feresjon_633486-148738b.dzi
624511-140583,"Farlången",2-0401_Farlången_624511-140583a.tif,svar/zips/Farl_ngen/624511-140583-kartor/web/tiles-2-0401_Farlangen_624511-140583a.dzi
622731-136920,"Finjasjön",3-0818_Finjasjön_622731-136920.tif,svar/zips/Finjasj_n/622731-136920-kartor/web/tiles-3-0818_Finjasjon_622731-136920.dzi
638804-150330,"Findeln",1-0252_Findeln_638804-150330.tif,svar/zips/Findeln/638804-150330-kartor/web/tiles-1-0252_Findeln_638804-150330.dzi
655352-128992,"Fillingsjön",3-1719_Fillingsjön_655352-128992.tif,svar/zips/Fillingsj_n/655352-128992-kartor/web/tiles-3-1719_Fillingsjon_655352-128992.dzi
628376-137474,"Exen",3-6270_Exen_628376-137474f.tif,svar/zips/Exen/628376-137474-kartor/web/tiles-3-6270_Exen_628376-137474f.dzi
631434-140998,"Feresjö",3-3416_Feresjö_631434-140998.tif,svar/zips/Feresj_/631434-140998-kartor/web/tiles-3-3416_Feresjo_631434-140998.dzi
636087-132735,"Finnabosjön",3-6400_Finnabosjön_636087-132735.jpg,svar/zips/Finnabosj_n/636087-132735-kartor/web/tiles-3-6400_Finnabosjon_636087-132735.dzi
636092-132089,"Farssjö",3-6570_Farssjö_636092-132089.jpg,svar/zips/Farssj_/636092-132089-kartor/web/tiles-3-6570_Farssjo_636092-132089.dzi
633825-140606,"Finnsjön",3-6367_Finnsjön_633825-140606.jpg,svar/zips/Finnsj_n/633825-140606-kartor/web/tiles-3-6367_Finnsjon_633825-140606.dzi
624511-140583,"Farlången",2-0401_Farlången_624511-140583b.tif,svar/zips/Farl_ngen/624511-140583-kartor/web/tiles-2-0401_Farlangen_624511-140583b.dzi
640432-142490,"Finnerydssjön",3-1797_Finnerydssjön_640432-142490.tif,svar/zips/Finnerydssj_n/640432-142490-kartor/web/tiles-3-1797_Finnerydssjon_640432-142490.dzi
622731-136920,"Finjasjön",3-5807a_Finjasjön_622731-136920.tif,svar/zips/Finjasj_n/622731-136920-kartor/web/tiles-3-5807a_Finjasjon_622731-136920.dzi
639565-128173,"Finnsjön",3-1842_Finnsjön_639565-128173.tif,svar/zips/Finnsj_n/639565-128173-kartor/web/tiles-3-1842_Finnsjon_639565-128173.dzi
628376-137474,"Exen",3-6270_Exen_628376-137474g.tif,svar/zips/Exen/628376-137474-kartor/web/tiles-3-6270_Exen_628376-137474g.dzi
636087-132735,"Finnabosjön",3-6400_Finnabosjön_636087-132735.tif,svar/zips/Finnabosj_n/636087-132735-kartor/web/tiles-3-6400_Finnabosjon_636087-132735.dzi
636092-132089,"Farssjö",3-6570_Farssjö_636092-132089.tif,svar/zips/Farssj_/636092-132089-kartor/web/tiles-3-6570_Farssjo_636092-132089.dzi
633825-140606,"Finnsjön",3-6367_Finnsjön_633825-140606.tif,svar/zips/Finnsj_n/633825-140606-kartor/web/tiles-3-6367_Finnsjon_633825-140606.dzi
637197-144886,"Finntorpasjön",3-3934_Stensjön (Finntorpasjön)_637197-144886.tif,svar/zips/Finntorpasj_n/637197-144886-kartor/web/tiles-3-3934_Stensjon_Finntorpasjon_637197-144886.dzi
656393-156601,"Finnsjön",3-1775_Finnsjön_656393-156601.tif,svar/zips/Finnsj_n/656393-156601-kartor/web/tiles-3-1775_Finnsjon_656393-156601.dzi
639293-127208,"Fisjön",3-4224_Fisjön_639293-127208.tif,svar/zips/Fisj_n/639293-127208-kartor/web/tiles-3-4224_Fisjon_639293-127208.dzi
621983-135130,"Fiskdamm",3-2587_Fiskdamm_621983-135130.tif,svar/zips/Fiskdamm/621983-135130-kartor/web/tiles-3-2587_Fiskdamm_621983-135130.dzi
636087-132735,"Finnabosjön",5-1003_Finnabosjön_636087-132735.pdf,svar/zips/Finnabosj_n/636087-132735-kartor/web/tiles-5-1003_Finnabosjon_636087-132735.dzi
636092-132089,"Farssjö",5-1002_Farssjön_636092-132089.pdf,svar/zips/Farssj_/636092-132089-kartor/web/tiles-5-1002_Farssjon_636092-132089.dzi
622731-136920,"Finjasjön",3-5807b_Finjasjön_622731-136920.tif,svar/zips/Finjasj_n/622731-136920-kartor/web/tiles-3-5807b_Finjasjon_622731-136920.dzi
651703-126468,"Fisklös",3-3202_Fiskelös_651703-126468.tif,svar/zips/Fiskl_s/651703-126468-kartor/web/tiles-3-3202_Fiskelos_651703-126468.dzi
629186-148403,"Fiskesjösjön",5-0479_Fiskesjösjön_629186-148403.tif,svar/zips/Fiskesj_sj_n/629186-148403-kartor/web/tiles-5-0479_Fiskesjosjon_629186-148403.dzi
638268-128521,"Fixsjön",3-0892_Fixsjön_638268-128521.tif,svar/zips/Fixsj_n/638268-128521-kartor/web/tiles-3-0892_Fixsjon_638268-128521.dzi
652651-125681,"Fisklössjön",3-3024_Fiskelössjön_652651-125681.tif,svar/zips/Fiskl_ssj_n/652651-125681-kartor/web/tiles-3-3024_Fiskelossjon_652651-125681.dzi
633025-142267,"Fiolen",1-0131_Fiolen_633025-142267.tif,svar/zips/Fiolen/633025-142267-kartor/web/tiles-1-0131_Fiolen_633025-142267.dzi
627748-144801,"Fiskestadsjön",3-0789_Fiskestadsjön_627748-144801.tif,svar/zips/Fiskestadsj_n/627748-144801-kartor/web/tiles-3-0789_Fiskestadsjon_627748-144801.dzi
652768-151989,"Fjälaren",3-5626_Fjälaren_652768-151989.tif,svar/zips/Fj_laren/652768-151989-kartor/web/tiles-3-5626_Fjalaren_652768-151989.dzi
631638-135527,"Fjällen",2-1028_Fjällen_631638-135527.jpg,svar/zips/Fj_llen/631638-135527-kartor/web/tiles-2-1028_Fjallen_631638-135527.dzi
650370-126990,"Fjölevatten",3-3071_Fjölevatten_650370-126990.tif,svar/zips/Fj_levatten/650370-126990-kartor/web/tiles-3-3071_Fjolevatten_650370-126990.dzi
652217-151994,"Fjälsjön",3-2806_Fjälsjön_652217-151994.tif,svar/zips/Fj_lsj_n/652217-151994-kartor/web/tiles-3-2806_Fjalsjon_652217-151994.dzi
633025-142267,"Fiolen",3-1700_Fiolen_633025-142267.tif,svar/zips/Fiolen/633025-142267-kartor/web/tiles-3-1700_Fiolen_633025-142267.dzi
615767-134254,"Fjällfotasjön",2-0169_Fjällfotasjön_615767-134254.tif,svar/zips/Fj_llfotasj_n/615767-134254-kartor/web/tiles-2-0169_Fjallfotasjon_615767-134254.dzi
638394-151432,"Fjälstern",5-0420_Fjälstern_638394-151432.tif,svar/zips/Fj_lstern/638394-151432-kartor/web/tiles-5-0420_Fjalstern_638394-151432.dzi
643317-130285,"Fjällsjön",3-1008_Fjällsjön_643317-130285.tif,svar/zips/Fj_llsj_n/643317-130285-kartor/web/tiles-3-1008_Fjallsjon_643317-130285.dzi
638725-146677,"Fjärasjö",3-2071_Fjärasjö_638725-146677.tif,svar/zips/Fj_rasj_/638725-146677-kartor/web/tiles-3-2071_Fjarasjo_638725-146677.dzi
625131-144970,"Fjärsten",3-2965_Fjärsten_625131-144970.tif,svar/zips/Fj_rsten/625131-144970-kartor/web/tiles-3-2965_Fjarsten_625131-144970.dzi
653600-162119,"Fjättersjön",3-6742_Fjättersjön_653600-162119.pdf,svar/zips/Fj_ttersj_n/653600-162119-kartor/web/tiles-3-6742_Fjattersjon_653600-162119.dzi
631638-135527,"Fjällen",2-1028_Fjällen_631638-135527.tif,svar/zips/Fj_llen/631638-135527-kartor/web/tiles-2-1028_Fjallen_631638-135527.dzi
615767-134254,"Fjällfotasjön",3-0829_Fjällfotasjön_615767-134254.tif,svar/zips/Fj_llfotasj_n/615767-134254-kartor/web/tiles-3-0829_Fjallfotasjon_615767-134254.dzi
652787-142612,"Flacksjön",5-0131_Flacksjön_652787-142612.tif,svar/zips/Flacksj_n/652787-142612-kartor/web/tiles-5-0131_Flacksjon_652787-142612.dzi
635959-146240,"Flagesjön",3-3935_Flagesjön_635959-146240.tif,svar/zips/Flagesj_n/635959-146240-kartor/web/tiles-3-3935_Flagesjon_635959-146240.dzi
645571-144517,"Fjättmunn",3-3675_Fjättmunn_645571-144517.tif,svar/zips/Fj_ttmunn/645571-144517-kartor/web/tiles-3-3675_Fjattmunn_645571-144517.dzi
626842-147473,"Flaken",3-0764_Flaken_626842-147473.tif,svar/zips/Flaken/626842-147473-kartor/web/tiles-3-0764_Flaken_626842-147473.dzi
653164-130559,"Flat",3-4805_Flat_653164-130559.tif,svar/zips/Flat/653164-130559-kartor/web/tiles-3-4805_Flat_653164-130559.dzi
633220-141387,"Flaken",2-1010_Flaken_633220-141387.jpg,svar/zips/Flaken/633220-141387-kartor/web/tiles-2-1010_Flaken_633220-141387.dzi
625646-147552,"Flaksjön",3-5568_Flaksjön_625646-147552.tif,svar/zips/Flaksj_n/625646-147552-kartor/web/tiles-3-5568_Flaksjon_625646-147552.dzi
635883-138564,"Flaten",3-1822_Flaten_635883-138564.tif,svar/zips/Flaten/635883-138564-kartor/web/tiles-3-1822_Flaten_635883-138564.dzi
636104-149364,"Flaten",3-3797_Flaten_636104-149364a.tif,svar/zips/Flaten/636104-149364-kartor/web/tiles-3-3797_Flaten_636104-149364a.dzi
633186-136948,"Flaten",2-0669_Flaten_633186-136948.tif,svar/zips/Flaten/633186-136948-kartor/web/tiles-2-0669_Flaten_633186-136948.dzi
642854-129349,"Flatavattnet",3-0965_Flatavattnet_642854-129349.tif,svar/zips/Flatavattnet/642854-129349-kartor/web/tiles-3-0965_Flatavattnet_642854-129349.dzi
626842-147473,"Flaken",3-3864_Flaken_626842-147473a.tif,svar/zips/Flaken/626842-147473-kartor/web/tiles-3-3864_Flaken_626842-147473a.dzi
656533-161088,"Flaten",5-0187_Flaten_656533-161088.tif,svar/zips/Flaten/656533-161088-kartor/web/tiles-5-0187_Flaten_656533-161088.dzi
633220-141387,"Flaken",2-1010_Flaken_633220-141387.tif,svar/zips/Flaken/633220-141387-kartor/web/tiles-2-1010_Flaken_633220-141387.dzi
636104-149364,"Flaten",3-3797_Flaten_636104-149364b.tif,svar/zips/Flaten/636104-149364-kartor/web/tiles-3-3797_Flaten_636104-149364b.dzi
637382-148784,"Flen",2-0138_Flen_637382-148784.tif,svar/zips/Flen/637382-148784-kartor/web/tiles-2-0138_Flen_637382-148784.dzi
626369-147160,"Flatsjön",5-0460_Flatsjön_626369-147160.tif,svar/zips/Flatsj_n/626369-147160-kartor/web/tiles-5-0460_Flatsjon_626369-147160.dzi
641048-127976,"Flatevattnet",3-2164_Flatevattnet_641048-127976.tif,svar/zips/Flatevattnet/641048-127976-kartor/web/tiles-3-2164_Flatevattnet_641048-127976.dzi
626842-147473,"Flaken",3-3864_Flaken_626842-147473b.tif,svar/zips/Flaken/626842-147473-kartor/web/tiles-3-3864_Flaken_626842-147473b.dzi
656168-153584,"Flensjön",3-1771_Flensjön_656168-153584.tif,svar/zips/Flensj_n/656168-153584-kartor/web/tiles-3-1771_Flensjon_656168-153584.dzi
624305-145202,"Flotasjön",3-5472_Flotasjön_624305-145202.tif,svar/zips/Flotasj_n/624305-145202-kartor/web/tiles-3-5472_Flotasjon_624305-145202.dzi
644265-143991,"Flugebosjön",3-3685_Flugebosjön_644265-143991.tif,svar/zips/Flugebosj_n/644265-143991-kartor/web/tiles-3-3685_Flugebosjon_644265-143991.dzi
637382-148784,"Flen",2-0292_Flen_637382-148784.tif,svar/zips/Flen/637382-148784-kartor/web/tiles-2-0292_Flen_637382-148784.dzi
635883-138564,"Flaten",3-6284_Flaten_635883-138564.tif,svar/zips/Flaten/635883-138564-kartor/web/tiles-3-6284_Flaten_635883-138564.dzi
626899-148885,"Flädingstorpasjön",5-0478_Flädingstorpasjön_626899-148885.tif,svar/zips/Fl_dingstorpasj_n/626899-148885-kartor/web/tiles-5-0478_Fladingstorpasjon_626899-148885.dzi
641048-127976,"Flatevattnet",3-4182_Flatevattnet_641048-127976.tif,svar/zips/Flatevattnet/641048-127976-kartor/web/tiles-3-4182_Flatevattnet_641048-127976.dzi
636728-145193,"Flögen",3-0747_Flögen_636728-145193.tif,svar/zips/Fl_gen/636728-145193-kartor/web/tiles-3-0747_Flogen_636728-145193.dzi
654875-124785,"Flåghulttjärnet",3-1564_Flåghulttjärnet_654875-124785.tif,svar/zips/Fl_ghulttj_rnet/654875-124785-kartor/web/tiles-3-1564_Flaghulttjarnet_654875-124785.dzi
624305-145202,"Flotasjön",3-5975_Flotasjön_624305-145202.tif,svar/zips/Flotasj_n/624305-145202-kartor/web/tiles-3-5975_Flotasjon_624305-145202.dzi
631542-139354,"Flåren",2-0179_Flåren_631542-139354.tif,svar/zips/Fl_ren/631542-139354-kartor/web/tiles-2-0179_Flaren_631542-139354.dzi
648280-137518,"Flämsjön",3-1470_Flämsjön_648280-137518.tif,svar/zips/Fl_msj_n/648280-137518-kartor/web/tiles-3-1470_Flamsjon_648280-137518.dzi
635883-138564,"Flaten",5-0011_Flaten_635883-138564.pdf,svar/zips/Flaten/635883-138564-kartor/web/tiles-5-0011_Flaten_635883-138564.dzi
652048-152610,"Fläten",0-0166_Fläten_652048-152610.tif,svar/zips/Fl_ten/652048-152610-kartor/web/tiles-0-0166_Flaten_652048-152610.dzi
636834-150930,"Flåtsjön",5-0421_Flåtsjön_636834-150930.tif,svar/zips/Fl_tsj_n/636834-150930-kartor/web/tiles-5-0421_Flatsjon_636834-150930.dzi
636728-145193,"Flögen",3-1784_Flögen_636728-145193.tif,svar/zips/Fl_gen/636728-145193-kartor/web/tiles-3-1784_Flogen_636728-145193.dzi
648280-137518,"Flämsjön",3-6739_Flämsjön_648280-137518.jpg,svar/zips/Fl_msj_n/648280-137518-kartor/web/tiles-3-6739_Flamsjon_648280-137518.dzi
631542-139354,"Flåren",3-1827_Flåren_631542-139354.tif,svar/zips/Fl_ren/631542-139354-kartor/web/tiles-3-1827_Flaren_631542-139354.dzi
626730-148091,"Fornamålasjön",3-3862_Fornamålasjön_626730-148091a.tif,svar/zips/Fornam_lasj_n/626730-148091-kartor/web/tiles-3-3862_Fornamalasjon_626730-148091a.dzi
626636-148119,"Fornamålagölen",3-3861_Fornamålagölen_626636-148119a.tif,svar/zips/Fornam_lag_len/626636-148119-kartor/web/tiles-3-3861_Fornamalagolen_626636-148119a.dzi
654875-124785,"Flåghulttjärnet",3-1755_Flåghulttjärnet_654875-124785.tif,svar/zips/Fl_ghulttj_rnet/654875-124785-kartor/web/tiles-3-1755_Flaghulttjarnet_654875-124785.dzi
624884-142569,"Fornebodasjön",3-2645_Fornebodasjön_624884-142569.tif,svar/zips/Fornebodasj_n/624884-142569-kartor/web/tiles-3-2645_Fornebodasjon_624884-142569.dzi
634736-153054,"Forshultesjön",1-0242_Forshultesjön_634736-153054.tif,svar/zips/Forshultesj_n/634736-153054-kartor/web/tiles-1-0242_Forshultesjon_634736-153054.dzi
636728-145193,"Flögen",3-3327_Flögen_636728-145193.tif,svar/zips/Fl_gen/636728-145193-kartor/web/tiles-3-3327_Flogen_636728-145193.dzi
648280-137518,"Flämsjön",3-6739_Flämsjön_648280-137518.tif,svar/zips/Fl_msj_n/648280-137518-kartor/web/tiles-3-6739_Flamsjon_648280-137518.dzi
653651-152831,"Forssjösjön",1-0151_Forssjösjön_653651-152831.tif,svar/zips/Forssj_sj_n/653651-152831-kartor/web/tiles-1-0151_Forssjosjon_653651-152831.dzi
626636-148119,"Fornamålagölen",3-3861_Fornamålagölen_626636-148119b.tif,svar/zips/Fornam_lag_len/626636-148119-kartor/web/tiles-3-3861_Fornamalagolen_626636-148119b.dzi
638819-142813,"Fredriksdalasjön",3-1796_Fredriksdalasjön_638819-142813.tif,svar/zips/Fredriksdalasj_n/638819-142813-kartor/web/tiles-3-1796_Fredriksdalasjon_638819-142813.dzi
639720-128813,"Forsvatten",3-1840_Forsvatten_639720-128813.tif,svar/zips/Forsvatten/639720-128813-kartor/web/tiles-3-1840_Forsvatten_639720-128813.dzi
626730-148091,"Fornamålasjön",3-3862_Fornamålasjön_626730-148091b.tif,svar/zips/Fornam_lasj_n/626730-148091-kartor/web/tiles-3-3862_Fornamalasjon_626730-148091b.dzi
642257-155368,"Frisksjön",3-1579_Frisksjön_642257-155368a.tif,svar/zips/Frisksj_n/642257-155368-kartor/web/tiles-3-1579_Frisksjon_642257-155368a.dzi
635699-165610,"Fridträsk",3-3006_Fridträsk_635699-165610.tif,svar/zips/Fridtr_sk/635699-165610-kartor/web/tiles-3-3006_Fridtrask_635699-165610.dzi
636827-154947,"Frisksjön",2-0343_Frisksjön_636827-154947.tif,svar/zips/Frisksj_n/636827-154947-kartor/web/tiles-2-0343_Frisksjon_636827-154947.dzi
639134-132882,"Frisjön",0-0124_Frisjön_639134-132882a.tif,svar/zips/Frisj_n/639134-132882-kartor/web/tiles-0-0124_Frisjon_639134-132882a.dzi
634984-143880,"Frissjön",3-1811_Frissjön_634984-143880.tif,svar/zips/Frissj_n/634984-143880-kartor/web/tiles-3-1811_Frissjon_634984-143880.dzi
635158-137232,"Fryebosjön",3-2921_Fryebosjön_635158-137232.tif,svar/zips/Fryebosj_n/635158-137232-kartor/web/tiles-3-2921_Fryebosjon_635158-137232.dzi
645289-128665,"Fräcksjön",3-1707_Fräcksjön_645289-128665.tif,svar/zips/Fr_cksj_n/645289-128665-kartor/web/tiles-3-1707_Fracksjon_645289-128665.dzi
635505-144457,"Fröderrydsgölen",3-3936_Fröderrydsgölen_635505-144457.tif,svar/zips/Fr_derrydsg_len/635505-144457-kartor/web/tiles-3-3936_Froderrydsgolen_635505-144457.dzi
639134-132882,"Frisjön",0-0124_Frisjön_639134-132882b.tif,svar/zips/Frisj_n/639134-132882-kartor/web/tiles-0-0124_Frisjon_639134-132882b.dzi
643401-143852,"Frucken",3-2601_Frucken_643401-143852.tif,svar/zips/Frucken/643401-143852-kartor/web/tiles-3-2601_Frucken_643401-143852.dzi
642257-155368,"Frisksjön",3-1579_Frisksjön_642257-155368b.tif,svar/zips/Frisksj_n/642257-155368-kartor/web/tiles-3-1579_Frisksjon_642257-155368b.dzi
